id,price
1,4.173236423186366
2,5.781273027878791
3,15.187324322162617
4,5.817345835705361
5,5.069123137413286
6,9.731590355546452
7,9.630434121987298
8,3.155915343540795
9,8.611230883397512
10,6.023408349577706
11,5.182467239568438
12,9.594045079954444
13,3.8897276674416443
14,7.280708683427431
15,7.204008119665231
16,13.920095072058347
17,6.964014167086572
18,5.513600856356551
19,7.322358153888512
20,5.4367777369046975
21,3.816041873269541
22,5.818290318007099
23,7.184601804438944
24,6.062657385919314
25,7.229093018289546
26,5.236574908789081
27,4.530483581200646
28,2.6631238925066016
29,8.093540690554924
30,3.6882441414690392
31,3.739745905140852
32,5.3898428407824515
33,4.184721906802816
34,4.986758823299855
35,12.234359380511851
36,8.25923445034274
37,18.261323391209952
38,4.673579809788614
39,6.821801576519436
40,3.998970011511378
41,3.960343085421929
42,9.566127421205188
43,6.357603783586478
44,5.324883427397202
45,5.240561023812183
46,1.816154429880048
47,53.14541080037432
48,5.709775756187342
49,7.252621937586404
50,3.0281594836951586
51,4.771772623539639
52,7.328427579316912
53,3.8422421944412593
54,3.3131834949677605
55,4.029019128821554
56,13.394629012841985
57,6.537773323542234
58,5.498880670565943
59,19.13158454255279
60,4.058261839007602
61,8.015542218750198
62,4.850648407016569
63,6.519538462062637
64,14.06915347705526
65,6.834774197638986
66,6.543211883084998
67,9.023077767372632
68,5.475547280755483
69,2.82863727041163
70,5.483159575466668
71,7.33279900376856
72,10.286259368220486
73,2.544259280653124
74,4.3994546727997585
75,3.250447162165086
76,7.93678636980209
77,6.333780246353418
78,3.849360787527416
79,8.130604411598094
80,6.2901157779419465
81,5.694125495040337
82,9.320099889779334
83,8.317751728915715
84,2.2428573600982675
85,15.395637834125921
86,22.892050037500578
87,5.786834828212547
88,2.9819250026800663
89,3.373958647645265
90,14.628537847364761
91,8.574762558038827
92,6.762174749374078
93,9.910126269715901
94,4.631086727278049
95,7.724311749454193
96,8.046900545610137
97,6.927975722629345
98,3.5112240750929233
99,8.891482290212428
100,7.59861999877079
101,4.982728830025131
102,3.426228771910435
103,9.94540667635934
104,15.713193113822161
105,2.550812248515968
106,7.431963946771229
107,9.40631515799147
108,4.992458498417892
109,13.924066005468823
110,5.3775455234724
111,7.751212551924913
112,5.5201540966497005
113,3.745100177420172
114,5.113529696654881
115,6.368997626245919
116,9.042470109725205
117,8.811822814776548
118,12.436366875860774
119,6.326583885740683
120,5.057143306537509
121,1.972700760613094
122,13.705860779647566
123,12.005978678496573
124,9.06578088310382
125,5.466305111051631
126,8.540501097670978
127,15.11907468220476
128,9.64439686576978
129,4.099751961483514
130,5.028605484204868
131,4.249029895564276
132,9.540918303707556
133,6.427290046951713
134,8.338473619749367
135,3.700844460838404
136,4.407374101413789
137,8.168082670608813
138,8.008103784344502
139,4.564675178501459
140,9.51145944021338
141,5.719577532008362
142,8.246864792254057
143,13.594985622032606
144,4.268799599176958
145,6.0315121408225085
146,7.039668482269464
147,12.265187552710106
148,4.3880200244444305
149,4.154200448306567
150,4.140054143347506
151,5.351353798722968
152,3.794116165592365
153,12.378492039276235
154,3.3252003272514052
155,5.381443944135375
156,6.600859043265101
157,28.104426007887277
158,6.328250060738859
159,4.914359458183404
160,7.442266873445064
161,13.67836828769002
162,53.59013416381728
163,11.510654519117944
164,8.821247378741539
165,7.373804691248885
166,8.306943738273281
167,8.09417314628222
168,6.458461643924613
169,6.936233450496597
170,6.421850990327535
171,3.506103077031196
172,5.913502748925968
173,6.050603809217182
174,7.352876362580202
175,16.88939146917418
176,3.4239902969738214
177,3.688860739817607
178,8.532586331236061
179,4.374327338122162
180,5.060429077324449
181,7.418130182588497
182,5.061158049224012
183,5.586468784397346
184,9.26836457341126
185,7.9531767889204055
186,1.2820037292730968
187,8.042890582529921
188,8.144987665547376
189,6.334870673530248
190,9.69106832259319
191,4.52325792887376
192,8.997714749796158
193,7.838276088649633
194,6.361102811763364
195,3.035205833276703
196,6.3910878938037845
197,4.83159438841676
198,6.264405981738673
199,4.959369288165322
200,4.874018678068853
201,10.257839477668385
202,4.197714931509298
203,6.194170158774115
204,5.124973579534178
205,1.4450714156606155
206,10.154499954645058
207,4.192782553380346
208,3.915479347253459
209,5.140629231574605
210,14.108026278945628
211,8.872091964407709
212,2.850846002473507
213,2.0669650675650386
214,7.569948819252336
215,12.552019154890328
216,5.46872128112062
217,9.747457097826707
218,6.92267876154997
219,5.319223943433661
220,4.028762313907038
221,6.725011409259807
222,7.059380085103743
223,4.847691437128961
224,5.678812715570254
225,9.360154300071084
226,3.886362279783192
227,4.280557665765709
228,23.69415370183554
229,5.593377653011234
230,7.0838897670134635
231,3.42379017159118
232,4.601664390491189
233,5.485706914195971
234,7.345226686813378
235,3.6492901756436775
236,6.663221133071869
237,5.21118590224452
238,13.937553701490806
239,15.141661800350134
240,10.763333754348745
241,4.03686533024324
242,6.343943799061981
243,10.935277480542924
244,4.906121335903914
245,2.7922209972870795
246,12.690351678226216
247,5.517091052590263
248,5.695992781182079
249,15.409869689295988
250,10.944662985549233
251,9.387685856873546
252,9.680719290789183
253,18.05781438930034
254,8.984268481292087
255,6.854173495704303
256,31.200852565439423
257,9.839516461085733
258,4.696835951964142
259,3.98128637542697
260,4.70946658190944
261,8.89870853967403
262,4.126915937323308
263,13.639244832082237
264,5.126348901881078
265,16.395435152665645
266,7.1858478104940815
267,3.3670634650706694
268,7.485475011794949
269,10.468929133363808
270,7.127877305638058
271,6.543735060084383
272,11.101834320491765
273,6.474895295843474
274,6.58552977145775
275,5.246384455956334
276,8.760516121677252
277,29.176397603269358
278,5.709375630105188
279,13.838075422934368
280,5.473656999724253
281,5.717913020803441
282,7.85269995665257
283,6.5186187582557285
284,31.952517058016564
285,7.978270768357813
286,6.597302817678954
287,6.6237920268459405
288,6.8114024065173515
289,3.3723209677609987
290,2.4860621108268046
291,9.964503216395082
292,10.638229286264222
293,6.571892355578367
294,3.659699043705913
295,4.012064800059669
296,6.843344214629363
297,4.682324526724941
298,6.709874600219004
299,7.550541754863135
300,13.061593583634806
301,12.684601209151642
302,7.528008233315228
303,1.8221057206054676
304,4.6397521193535045
305,9.808908362829595
306,7.787772050079366
307,10.042811990849437
308,7.1099100860586715
309,4.517041991492711
310,3.9002844148383566
311,3.988216142328339
312,5.805165468761107
313,5.775023999609414
314,9.885899133645173
315,5.931627580967544
316,7.151944145105691
317,12.0878539682835
318,8.117947374064403
319,1.770734661309258
320,5.558899101504877
321,4.643950569388
322,1.2683479849526351
323,10.46791305578759
324,9.385102001215637
325,0.8039618543165209
326,34.04206629563476
327,5.468342437716149
328,6.288609767812501
329,11.08715284522791
330,8.020557056596422
331,4.241689026782362
332,12.790545746609483
333,7.530819298561423
334,17.481965230393335
335,6.34466603421737
336,5.037971480151362
337,3.2679424642525343
338,4.390403789597206
339,9.111119087528404
340,7.021007288637439
341,8.254600890046158
342,5.263577752957593
343,5.919897166416321
344,8.48512053522498
345,8.16007305487241
346,11.653760806711093
347,8.672498683225383
348,5.869556958139915
349,5.849595762282884
350,24.980985067601292
351,12.50960041029791
352,19.849851404341454
353,3.5151031435296622
354,7.57746719354096
355,6.739134685161958
356,12.751666194037455
357,4.856827454347577
358,2.369247920169148
359,5.1172315032324756
360,2.146264373963636
361,10.88125416194122
362,5.089004479563334
363,6.113179129109498
364,11.763833459073153
365,5.996334712728931
366,11.463649598373067
367,7.086650949410754
368,4.608934504781427
369,3.0427759423091345
370,3.87229511194353
371,3.990201662946705
372,2.377029949423745
373,12.939709047104465
374,4.495526881257896
375,2.8144225329854553
376,7.781610441290208
377,32.62969037695165
378,3.9698048567834956
379,5.501915077331788
380,5.122954247903868
381,5.558215743337811
382,6.596032501401335
383,3.3797831881210394
384,6.259355924494985
385,10.3000779411307
386,3.2928776269381754
387,23.500533158026922
388,10.099185473469547
389,6.82486474006173
390,23.45946358739025
391,6.545505714427603
392,11.86952978157032
393,3.2852890433699873
394,17.35244539667786
395,9.092201975776971
396,1.3257386649008769
397,5.16272025349118
398,10.355483308779853
399,10.85802547787768
400,9.10750747608068
401,7.270535550046746
402,4.043038599080549
403,15.71306003670899
404,5.80325008670038
405,8.404465553580776
406,4.86029675544807
407,7.807665709050102
408,4.496074598312571
409,5.742789338707279
410,5.793185667930952
411,33.8794773536999
412,3.7778448291365456
413,6.256053974212659
414,6.038151725116482
415,5.38169526524092
416,12.20699823637667
417,6.1018234227132275
418,5.932706433237246
419,3.5473812942346434
420,8.093149077266961
421,5.746790597463126
422,6.427946283150403
423,6.327045099839165
424,12.074398974830892
425,3.244887049176334
426,4.5075041031604375
427,11.812017233973565
428,9.354102218140552
429,9.588213193971463
430,6.509237790576902
431,6.691488584082564
432,5.727659208056799
433,6.6138521979881135
434,5.336012991627783
435,10.795867302471375
436,4.243714888983942
437,12.347529057888233
438,5.935111853497465
439,16.812558175178705
440,4.297957727311003
441,10.485257095943872
442,14.016440411157037
443,13.600024874118857
444,3.852548705977936
445,10.24502999335215
446,9.217170100504237
447,6.999347830117601
448,8.068210259963518
449,7.032539897968081
450,8.46173246449593
451,3.8936530789086365
452,10.281434801031276
453,12.479939311219356
454,5.599389027104285
455,3.700675937939298
456,10.045928371659773
457,9.553141423038483
458,4.707654243892499
459,10.919332851116677
460,2.2821032329731574
461,10.07298982488481
462,5.85002754898275
463,3.2209084224924176
464,7.909550297956653
465,4.340102547993558
466,5.97225426997287
467,4.387087380268703
468,5.09048701866199
469,7.102529834451521
470,5.04954732830144
471,4.526021824565074
472,8.629267008223568
473,3.3710100954200897
474,7.651006399441721
475,4.497483212856511
476,5.50295158541444
477,3.300790982659069
478,4.190640608413625
479,4.747318224851367
480,0.9822532875938482
481,4.443664190750982
482,4.244205781629098
483,3.1912524873234513
484,4.1856915917727076
485,5.173221477816608
486,49.224045293934175
487,5.906470994047614
488,6.916925360209854
489,5.522088251549249
490,3.3075551565375134
491,5.751049534310695
492,8.60321778271599
493,13.546653232090161
494,8.44433030288941
495,3.5824589800338837
496,30.475828848316358
497,22.3932803334484
498,2.7588787906951615
499,13.442458983251143
500,9.25557888861153
501,8.783052247975942
502,10.507052897537084
503,10.33153140441486
504,4.234358047989778
505,8.990581816548351
506,8.510302659379922
507,4.672163564694304
508,5.930673299338251
509,9.328047434891397
510,3.4629129612261744
511,3.936702164331415
512,4.003228703094358
513,10.386309018534343
514,5.328463275207151
515,6.930179102297127
516,5.588798351792981
517,6.646247754388495
518,3.2669751175299995
519,8.482693138496607
520,6.5851055777905785
521,4.422792528868495
522,3.3509711519566845
523,7.906434284855108
524,7.201571744012129
525,7.143855122453381
526,5.1928917645259185
527,12.716888508760963
528,5.467869854994489
529,6.222160203848751
530,9.822110577541553
531,6.525403121745772
532,5.961181515351157
533,4.889529932157008
534,19.131744663410004
535,5.084959909540158
536,23.982656057477648
537,4.312410155395762
538,2.207361321399883
539,5.446076210330516
540,6.157323128293865
541,6.251309008712508
542,8.268113760064585
543,6.096697167463625
544,2.191276762121516
545,9.004350139522462
546,5.160387268115673
547,9.45276900652034
548,7.539612916441761
549,8.819911133757818
550,10.286765733900562
551,8.443996397202042
552,1.859879450429676
553,6.123946423267007
554,16.93201519741419
555,8.131006465606097
556,22.723911152997132
557,3.9358267291380877
558,3.442109523776451
559,4.878410142582911
560,3.508322537246117
561,7.305596674092208
562,6.910789581360677
563,1.9705787033108868
564,3.419302431563483
565,10.569642262151541
566,7.493406972999764
567,7.446942365073817
568,5.563020862159509
