id,price
1,4.3124228
2,5.9564157
3,13.708203
4,6.0905647
5,5.2859397
6,10.149144
7,9.8259535
8,3.323411
9,8.612696
10,5.9652467
11,4.9521427
12,9.623473
13,3.7678237
14,7.266373
15,7.046524
16,11.415148
17,6.977165
18,5.368325
19,7.6365175
20,5.6635504
21,3.4818432
22,5.7292643
23,6.7777686
24,5.9828334
25,7.7202005
26,5.3469467
27,4.7166243
28,2.5181606
29,8.221266
30,3.3443706
31,3.4770036
32,5.3577714
33,4.617708
34,4.9139724
35,12.693599
36,8.350428
37,21.228079
38,4.647108
39,6.884773
40,4.0657005
41,4.235443
42,11.855152
43,6.1704836
44,5.6045246
45,5.487227
46,1.7955747
47,49.47698
48,6.270968
49,7.287875
50,3.3718932
51,4.890936
52,7.090971
53,3.7030084
54,3.3979878
55,4.121537
56,13.847027
57,6.7864995
58,4.860419
59,20.353392
60,3.2991462
61,8.355657
62,5.1989512
63,6.38608
64,14.550597
65,6.655517
66,6.712157
67,9.088739
68,5.3854504
69,2.3994472
70,5.8844347
71,6.7779713
72,9.301214
73,2.4145718
74,4.358464
75,3.3065429
76,7.9295635
77,5.6617346
78,4.076081
79,8.191954
80,6.01477
81,5.506725
82,8.848078
83,8.502768
84,2.1780894
85,15.194653
86,22.430878
87,5.8450184
88,3.0436745
89,3.7597787
90,14.103209
91,9.021898
92,7.206185
93,10.078344
94,4.937587
95,7.7333007
96,7.9313974
97,6.889645
98,3.532939
99,8.298971
100,7.5704026
101,4.988286
102,3.3133726
103,9.700617
104,15.068381
105,2.913129
106,7.5078588
107,8.916705
108,4.795031
109,31.497974
110,5.6258397
111,8.1572695
112,8.32662
113,4.065071
114,5.1840053
115,6.4320474
116,8.89337
117,8.859202
118,11.413825
119,7.1557746
120,5.062811
121,2.0064592
122,13.238842
123,11.602079
124,8.75484
125,5.444885
126,8.410912
127,14.398211
128,9.722549
129,3.8926766
130,5.0674367
131,2.3902593
132,9.218902
133,6.162085
134,7.769272
135,3.8478158
136,4.783179
137,7.765263
138,7.688294
139,4.6179857
140,8.366002
141,5.4955215
142,7.954649
143,11.503845
144,4.5146995
145,6.434937
146,7.0553603
147,13.4444895
148,4.580038
149,4.39158
150,4.4316425
151,5.4571
152,4.183584
153,12.493563
154,4.0289583
155,5.356174
156,6.4831147
157,29.487392
158,6.149803
159,4.8980594
160,6.967252
161,14.221282
162,50.584362
163,12.279133
164,9.72551
165,7.290783
166,7.9403906
167,8.3730755
168,6.4905386
169,7.006908
170,6.4150167
171,3.3602731
172,5.7165184
173,5.8682137
174,7.6447325
175,16.54939
176,2.7241247
177,3.6121635
178,8.101702
179,4.373169
180,5.9676113
181,7.2912593
182,5.199767
183,5.79033
184,10.206288
185,8.068036
186,1.331083
187,7.145377
188,7.7860146
189,6.2196064
190,9.855885
191,4.4487014
192,8.879865
193,7.9814515
194,5.4638996
195,3.5737724
196,6.237405
197,4.781173
198,6.0569158
199,4.95351
200,4.703095
201,11.38689
202,4.3715205
203,5.977208
204,4.779345
205,1.1461666
206,10.470746
207,4.4438534
208,3.7720733
209,5.391212
210,14.007021
211,9.815498
212,3.2084813
213,2.2333388
214,6.966098
215,12.328368
216,5.580689
217,9.767873
218,6.1123075
219,5.5554333
220,3.8149471
221,8.23896
222,7.178081
223,4.950877
224,5.6030545
225,9.006258
226,3.7114737
227,4.141347
228,24.086966
229,5.7998567
230,7.0368137
231,3.6081967
232,4.569949
233,5.6029625
234,7.241479
235,3.2777863
236,6.729603
237,5.172855
238,13.101564
239,15.127283
240,10.559417
241,4.0712366
242,6.4740505
243,10.915701
244,5.227251
245,2.5627618
246,12.620173
247,5.3872113
248,5.4284554
249,15.163139
250,9.700682
251,9.406262
252,10.996198
253,17.30337
254,8.622389
255,6.786426
256,31.159552
257,10.111744
258,4.875506
259,4.320162
260,4.6666
261,9.111106
262,4.266056
263,13.583652
264,5.109447
265,16.120922
266,7.1704082
267,3.9661853
268,7.71295
269,10.218713
270,8.940976
271,6.769556
272,10.650247
273,6.1670356
274,6.395554
275,5.253305
276,7.9244227
277,28.511766
278,5.7188525
279,14.059738
280,5.481766
281,6.1292706
282,8.022505
283,6.557555
284,32.70808
285,7.8900084
286,6.477097
287,6.3555856
288,7.0684776
289,3.22292
290,2.864062
291,9.580604
292,10.748433
293,6.5284767
294,3.6446812
295,3.8787472
296,6.9165716
297,4.6184587
298,6.5845027
299,7.7612357
300,12.540933
301,12.549507
302,7.505708
303,2.1367407
304,4.803707
305,9.8299055
306,6.2634053
307,9.794415
308,7.368097
309,4.475919
310,4.1845913
311,4.09135
312,5.7259097
313,5.622181
314,11.119518
315,5.7284303
316,5.484803
317,13.86288
318,7.9592333
319,1.7903392
320,3.9463584
321,5.215679
322,2.5560107
323,10.681484
324,8.937106
325,0.95238507
326,35.586018
327,5.676852
328,6.173997
329,10.838531
330,8.194265
331,4.144484
332,11.2176285
333,7.2897506
334,17.613276
335,6.404397
336,5.076904
337,2.7661958
338,4.4744577
339,9.047833
340,7.0062585
341,8.335562
342,5.5070186
343,6.0679383
344,8.59622
345,8.338308
346,11.356319
347,8.4084425
348,6.037248
349,5.3960047
350,25.084604
351,12.764516
352,20.632563
353,3.949678
354,8.605221
355,6.4381166
356,13.010112
357,4.938907
358,2.2714515
359,4.802588
360,2.4160595
361,11.037266
362,4.945768
363,6.617407
364,11.68937
365,5.369326
366,11.054216
367,6.8774853
368,4.753152
369,3.2951188
370,5.4973426
371,3.899858
372,1.7251463
373,12.819568
374,4.1492453
375,3.1209517
376,8.290442
377,33.03007
378,4.092133
379,5.4721746
380,5.377226
381,5.4988513
382,7.269373
383,3.374423
384,6.3727684
385,10.254262
386,3.4716647
387,24.823624
388,9.924523
389,6.533622
390,23.712284
391,7.202266
392,11.587032
393,3.3379498
394,17.197704
395,9.1469345
396,2.73014
397,5.182063
398,10.151292
399,10.634298
400,8.994123
401,6.822074
402,5.2655034
403,15.526552
404,5.8890758
405,8.47615
406,4.928759
407,8.003519
408,4.594156
409,5.7738533
410,5.895516
411,32.964184
412,3.765052
413,6.221844
414,6.1230445
415,5.2702284
416,12.332452
417,6.232864
418,5.562408
419,3.1363456
420,8.247976
421,6.197243
422,6.1767473
423,6.3754926
424,11.898415
425,3.3453999
426,4.247082
427,11.659972
428,9.3562565
429,10.340973
430,6.512311
431,6.729734
432,5.868317
433,7.229874
434,5.5444226
435,10.647699
436,4.4591813
437,12.657154
438,6.0574727
439,16.887505
440,4.2240868
441,10.369102
442,13.864629
443,15.021178
444,4.0375614
445,10.346986
446,9.188418
447,6.8954663
448,8.465454
449,7.2883644
450,7.981859
451,3.5166004
452,10.132035
453,13.957047
454,5.626368
455,3.6153326
456,9.808573
457,9.474288
458,5.1101313
459,10.315817
460,2.2261543
461,9.847054
462,5.636684
463,3.6614008
464,7.844377
465,6.0951123
466,5.907421
467,4.4331875
468,4.993888
469,7.247201
470,4.97376
471,4.635461
472,8.891809
473,3.4556808
474,7.8312736
475,4.259595
476,5.555023
477,3.76914
478,4.5330696
479,4.1429176
480,0.9726974
481,4.406421
482,4.5450463
483,3.3578746
484,4.0788403
485,5.2543592
486,50.844997
487,5.285471
488,6.7348547
489,5.415433
490,3.236448
491,6.0541277
492,8.266901
493,13.902673
494,8.418588
495,3.4429069
496,27.806875
497,22.540749
498,2.7865677
499,13.439713
500,9.652534
501,8.86269
502,10.328299
503,10.67916
504,4.2394648
505,7.456512
506,7.802356
507,4.437605
508,5.713109
509,8.639297
510,3.5013795
511,4.135627
512,4.1203117
513,10.2583475
514,5.2159758
515,7.1696625
516,5.5837917
517,6.5982666
518,3.5052717
519,8.612299
520,6.650613
521,4.993475
522,3.3985667
523,8.061227
524,6.6779604
525,7.1078987
526,4.9609685
527,11.055471
528,5.7394776
529,6.308459
530,10.132412
531,6.135078
532,5.961146
533,4.531631
534,19.05915
535,4.5187516
536,23.614357
537,4.326397
538,1.9534944
539,5.296304
540,6.0699143
541,6.2961974
542,8.282157
543,5.8887434
544,2.3212583
545,8.931451
546,5.034787
547,9.4537325
548,7.176307
549,8.825711
550,10.768397
551,8.325815
552,2.061426
553,5.458019
554,18.037592
555,7.7233925
556,34.7894
557,4.0634937
558,3.4279914
559,4.8501105
560,3.6576362
561,8.006559
562,6.6227355
563,2.6088552
564,4.15878
565,9.797176
566,7.4001937
567,7.5295243
